FID,MUN_NM_MUN,MUN_CD_MUN,MUN_UF,MUN_POPU_2,MUN_NM_PRE,MUN_SIGLA_,MUN_ISCST,MUN_IFSUTI,MUN_ICS,MUN_ICT_FI,MUN_C_GERA,MUN_EFIC_1,MUN_C_REMA
2071,Teodoro Sampaio,2931400,BA,6526,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,75.745150607,5.06229301372,19.1925563791,0,352,3.037375808,341
2072,Teofilândia,2931509,BA,7125,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,38.837417812,1.31500298864,59.847579199,0,384,0.789001793,381
2073,Teolândia,2931608,BA,5129,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,30.840568272,18.3504340963,50.8089976322,0,276,11.010260458,246
2074,Terra Nova,2931707,BA,12137,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,31.441504178,2.12395543175,66.43454039,0,655,1.274373259,647
2075,Tremedal,2931806,BA,4293,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,73.775069815,2.6148768723,23.610053313,0,231,1.568926123,228
2076,Tucano,2931905,BA,23426,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,35.052545769,1.0474542308,16.92711,46.97289,1265,37.737055639,787
2077,Uauá,2932002,BA,11195,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,94.452188458,2.18381191339,3.36399962829,0,604,1.310287148,596
2078,Ubaíra,2932101,BA,9781,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,29.551122195,1.85898889141,0,68.5898889141,528,49.814214464,265
2079,Ubaitaba,2932200,BA,18016,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,26.298443005,1.32969655643,72.3718604387,0,972,0.797817934,965
2080,Ubatã,2932309,BA,19608,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,27.680909142,1.3314021503,70.9876887081,0,1058,0.79884129,1050
2081,Uibaí,2932408,BA,8806,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,97.003970641,2.2379978342,0.75803152449,0,475,1.342798701,469
2082,Umburanas,2932457,BA,8232,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,96.245006658,2.13049267643,1.62450066578,0,444,1.278295606,438
2083,Una,2932507,BA,14331,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,63.426480373,2.9873586161,0,33.5861610113,773,28.997205589,549
2084,Urandi,2932606,BA,6218,Prefeitura Municipal de Urandi,PM,80.383903014,1.01027108941,18.6058258966,0,335,0.606162654,333
2085,Uruçuca,2932705,BA,17503,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,20.749096901,14.8678623487,0.93355409088,63.4494866595,945,56.507832404,411
2086,Utinga,2932804,BA,13757,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,97.275565964,1.77985948478,0.94457455113,0,742,1.067915691,734
2087,Valença,2932903,BA,69895,SAAE Valença,SAAE,7.683631618,2.3163683818,88.2,1.8,3774,2.829821029,3667
2088,Valente,2933000,BA,14916,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,23.407725958,5.03447764514,71.5577963965,0,805,3.020686587,781
2089,Várzea da Roça,2933059,BA,6889,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,78.676130227,19.5340225274,0,1.7898472458,372,12.794321864,324
2090,Várzea do Poço,2933109,BA,6222,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,71.981343928,0.41457937468,27.6040766972,0,335,0.248747625,335
2091,Várzea Nova,2933158,BA,8885,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,0,25,0,75,479,67.5,155
2092,Varzedo,2933174,BA,3490,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,43.519619501,6.53983353151,49.9405469679,0,188,3.923900119,181
2093,Vera Cruz,2933208,BA,38956,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,75.38020656,10.3053001929,0,14.3144932471,2103,16.919050051,1747
2094,Vereda,2933257,BA,1375,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,4.641044235,0.43509789703,94.923857868,0,74,0.261058738,74
2095,Vitória da Conquista,2933307,BA,301707,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,4.993411929,10.0065880709,0,85,16292,84.203952842,2573
2096,Wagner,2933406,BA,6858,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,98.349274915,1.20333230484,0.44739278001,0,370,0.721999383,367
2097,Wanderley,2933455,BA,6162,Prefeitura Municipal de Wanderley,PM,97.822388567,0.23817625043,1.93943518203,0,332,0.14290575,332
2098,Wenceslau Guimarães,2933505,BA,7801,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,42.218080149,0.74557315937,57.0363466915,0,421,0.447343896,419
2099,Xique-Xique,2933604,BA,34373,SAAE Xique-Xique,SAAE,51.432961495,28.5670385053,0,20,1856,29.140223103,1315
2100,Bom Jesus do Galho,3107802,MG,10200,Prefeitura Municipal de Bom Jesus do Galho,PM,20.211492418,0.11971268954,79.6687948923,0,550,0.071827614,550
2101,Bom Repouso,3107901,MG,5843,Companhia de Saneamento de Minas Gerais,COPASA,6.367173798,0.0528262018,0,93.58,315,67.409295721,102
2102,Bom Sucesso,3108008,MG,14657,Águas de Bom Sucesso Ltda. (PLANEX ENGENHARIA LTDA/GLOBAL ENGENHARIA),ABS,0,2,0,98,791,74.7,200
2103,Bonfim,3108107,MG,3427,Companhia de Saneamento de Minas Gerais,COPASA,25.150060024,7.14285714286,67.7070828331,0,185,4.285714286,177
2104,Bonfinópolis de Minas,3108206,MG,4165,Prefeitura Municipal de Bonfinópolis de Minas,PM,9.354604786,0.99105632101,89.6543388929,0,224,0.594633793,223
2105,Bonito de Minas,3108255,MG,2374,Prefeitura Municipal de Bonito de Minas,PM,98.777727478,0.72430964237,0.49796287913,0,128,0.434585785,127
2106,Borda da Mata,3108305,MG,14642,Companhia de Saneamento de Minas Gerais,COPASA,2.063646304,0.38635369587,0,97.55,790,75.584908709,193
2107,Botelhos,3108404,MG,11675,Companhia de Saneamento de Minas Gerais,COPASA,2.454689425,0.38711947915,97.1581910963,0,630,0.232271687,628
2108,Botumirim,3108503,MG,3531,Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A,COPANOR,71.930835735,0.37463976945,0,27.6945244957,190,0.224783862,190
2109,Brasilândia de Minas,3108552,MG,13315,Prefeitura Municipal de Brasilândia de Minas,PM,78.427093437,6.36113805367,15.2117685095,0,719,3.816682832,691
2110,Brasília de Minas,3108602,MG,22370,Companhia de Saneamento de Minas Gerais,COPASA,0,16,0,84,1207,81.756,220
2111,Brás Pires,3108701,MG,2236,Prefeitura Municipal de Brás Pires,PM,31.039136302,1.21457489879,67.7462887989,0,120,0.728744939,119
2112,Braúnas,3108800,MG,1612,Prefeitura Municipal de Braúnas,PM,10.797237916,0.37664783428,88.8261142498,0,87,0.225988701,86
2113,Brasópolis,3108909,MG,8064,Prefeitura Municipal de Brasópolis,PM,6.843239133,0.3294892916,92.8272715752,0,435,0.197693575,434
2114,Brumadinho,3109006,MG,30982,Companhia de Saneamento de Minas Gerais,COPASA,10.066902451,6.84309754905,58.786175,24.303825,1673,14.873552248,1424
2115,Bueno Brandão,3109105,MG,5840,Companhia de Saneamento de Minas Gerais,COPASA,8.779005992,0.14099400776,0,91.08,315,65.662196405,108
2116,Buenópolis,3109204,MG,7911,Companhia de Saneamento de Minas Gerais,COPASA,0,41.8,0,58.2,427,72.6876,116
2117,Bugre,3109253,MG,1581,Prefeitura Municipal de Bugre,PM,95.166557805,0,4.83344219464,0,85,0,85
2118,Buritis,3109303,MG,16979,Companhia de Saneamento de Minas Gerais,COPASA,55.461925466,12.7080745342,0,31.83,916,31.49734472,628
2119,Buritizeiro,3109402,MG,24553,SAAE - Serviço Autônomo de Água e Esgoto,SAAE,96.63563267,2.16673719848,1.19763013119,0,1325,1.300042319,1308
2120,Cabeceira Grande,3109451,MG,5560,Prefeitura Municipal de Cabeceira Grande,PM,88.672833679,8.51425335095,2.81291296961,0,300,5.108552011,284
2121,Cabo Verde,3109501,MG,7869,Companhia de Saneamento de Minas Gerais,COPASA,10.246660548,0.39333945195,0,89.36,424,64.575203671,150
2122,Cachoeira da Prata,3109600,MG,3605,Prefeitura Municipal de Cachoeira da Prata,PM,3.174603175,0.53854875283,67.4200510204,28.8667970522,194,0.323129252,194
2123,Cachoeira de Minas,3109709,MG,7350,Prefeitura Municipal de Cachoeira de Minas,PM,0.792751982,1.24575311438,97.9614949037,0,396,0.747451869,393
2124,Cachoeira Dourada,3109808,MG,2334,Prefeitura Municipal de Cachoeira Dourada,PM,0,0,0,100,126,78.16,27
2125,Caetanópolis,3109907,MG,8964,Prefeitura Municipal de Caetanópolis,PM,14.459411134,2.12182620098,83.4187626654,0,484,1.273095721,477
2126,Caeté,3110004,MG,37424,SAAE - Serviço Autônomo de Água e Esgoto,SAAE,3.584377469,2.41562253076,94,0,2020,1.449373518,1991
2127,Caiana,3110103,MG,2772,Prefeitura Municipal de Caiana,PM,14.476699771,1.83346065699,83.6898395722,0,149,1.100076394,148
2128,Cajuri,3110202,MG,2142,Prefeitura Municipal de Cajuri,PM,0.667938931,0.62022900763,98.7118320611,0,115,0.372137405,115
2129,Caldas,3110301,MG,8089,Companhia de Saneamento de Minas Gerais,COPASA,5.375371495,1.34384287376,93.2807856312,0,436,0.806305724,433
2130,Camacho,3110400,MG,1460,Prefeitura Municipal de Camacho,PM,4.38957476,0,95.6104252401,0,78,0,78
2131,Camanducaia,3110509,MG,16030,Companhia de Saneamento de Minas Gerais,COPASA,17.421940656,4.35063675739,78.2274225871,0,865,2.610382054,843
2132,Cambuí,3110608,MG,23739,SAAE - Serviço Autônomo de Água e Esgoto,SAAE,19.239679771,0.76032022899,76,4,1281,3.096192137,1242
2133,Cambuquira,3110707,MG,10785,Prefeitura Municipal de Cambuquira,PM,13.82805776,2.80195084632,83.3699913933,0,582,1.681170508,572
2134,Campanário,3110806,MG,2757,Prefeitura Municipal de Campanário,PM,15.843078084,2.45190494153,81.7050169747,0,148,1.471142965,146
2135,Campanha,3110905,MG,14001,Companhia de Saneamento de Minas Gerais,COPASA,8.16449047,0.47276001801,91.3627495122,0,756,0.283656011,753
2136,Campestre,3111002,MG,11305,Prefeitura Municipal de Campestre,PM,4.525960398,0.2554977644,95.2185418378,0,610,0.153298659,609
2137,Campina Verde,3111101,MG,14907,Companhia de Saneamento de Minas Gerais,COPASA,1.341071849,0.58892815077,0,98.07,804,72.92515689,217
2138,Campo Azul,3111150,MG,1609,Prefeitura Municipal de Campo Azul,PM,96.776273372,1.41843971631,1.80528691167,0,86,0.85106383,86
2139,Campo Belo,3111200,MG,50618,DEMAE - Departamento Municipal de Água e Esgoto,DEMAE,0,0,100,0,2733,0,2733
2140,Campo do Meio,3111309,MG,10370,Serviço Autônomo de Água e Esgoto,SAAE,3.409881698,0.18888557511,96.4012327269,0,559,0.113331345,559
2141,Campo Florido,3111408,MG,5643,Companhia de Saneamento de Minas Gerais,COPASA,4.97311828,0.61443932412,94.4124423963,0,304,0.368663594,303
2142,Campos Altos,3111507,MG,13602,Prefeitura Municipal de Campos Altos,PM,1.796639046,0.7899016495,97.4134593046,0,734,0.47394099,731
2143,Campos Gerais,3111606,MG,19908,Prefeitura Municipal de Campos Gerais,PM,1.983712675,0.13572770933,97.8805596158,0,1075,0.081436626,1074
2144,Canaã,3111705,MG,1900,Prefeitura Municipal de Canaã,PM,14.470145239,0.32275416891,85.2071005917,0,102,0.193652501,102
2145,Canápolis,3111804,MG,10643,Prefeitura Municipal de Canápolis,PM,0.766208251,0.49115913556,98.742632613,0,574,0.294695481,573
2146,Cana Verde,3111903,MG,4177,Prefeitura Municipal de Cana Verde,PM,2.320550639,2.67944936087,0,95,225,72.857669616,61
2147,Candeias,3112000,MG,10535,Prefeitura Municipal de Candeias,PM,4.605134235,0.35273368607,95.0421320792,0,568,0.211640212,567
2148,Cantagalo,3112059,MG,2604,Prefeitura Municipal de Cantagalo,PM,41.871722469,0.80677692618,57.3215006051,0,140,0.484066156,139
2149,Caparaó,3112109,MG,2086,Prefeitura Municipal de Caparaó,PM,26.171485543,0,73.8285144566,0,112,0,112
2150,Capela Nova,3112208,MG,2174,Prefeitura Municipal de Capela Nova,PM,28.283302064,0.09380863039,71.6228893058,0,117,0.056285178,117
2151,Capelinha,3112307,MG,26131,Companhia de Saneamento de Minas Gerais,COPASA,20.046055024,2.40778895487,77.5461560215,0,1411,1.444673373,1390
2152,Abadia dos Dourados,3100104,MG,4353,Prefeitura Municipal de Abadia dos Dourados,PM,6.158987825,3.9627596085,89.8782525662,0,235,2.377655765,229
2153,Abaeté,3100203,MG,20365,Prefeitura Municipal de Abaeté,PM,4.76045473,3.99411287048,31.4158023752,59.8296300244,1099,2.396467722,1073
2154,Abre Campo,3100302,MG,7495,SAAE - Serviço Autônomo de Água e Esgoto,SAAE,16.275236918,0.04120313144,83.6835599506,0,404,0.024721879,404
2155,Acaiaca,3100401,MG,2634,Prefeitura Municipal de Acaiaca,PM,11.202506855,0.15667841755,88.6408147278,0,142,0.094007051,142
2156,Açucena,3100500,MG,4815,Prefeitura Municipal de Açucena,PM,25.265348595,1.43600416233,73.2986472425,0,260,0.861602497,257
2157,Água Boa,3100609,MG,6960,Prefeitura Municipal de Água Boa,PM,22.587064677,7.70433546553,69.7085998579,0,375,4.622601279,358
2158,Água Comprida,3100708,MG,1554,Prefeitura Municipal de Água Comprida,PM,1.447368421,2.36842105263,96.1842105263,0,83,1.421052632,82
2159,Aguanil,3100807,MG,2483,Prefeitura Municipal de Aguanil,PM,8.358208955,0.68230277186,90.9594882729,0,134,0.409381663,133
2160,Águas Formosas,3100906,MG,14866,Prefeitura Municipal de Águas Formosas,PM,11.230618802,0.33524235228,88.4341388462,0,802,0.201145411,801
2161,Águas Vermelhas,3101003,MG,10808,Companhia de Saneamento de Minas Gerais,COPASA,0,54.17,0,45.83,583,75.53637,142
2162,Aimorés,3101102,MG,20265,SAAE - Serviço Autônomo de Água e Esgoto,SAAE,17.812182741,0.18781725888,22.96,59.04,1094,50.887090355,537
2163,Aiuruoca,3101201,MG,3180,Prefeitura Municipal de Aiuruoca,PM,30.003202049,0.22414345181,69.7726544989,0,171,0.134486071,171
2164,Alagoa,3101300,MG,1134,Prefeitura Municipal de Alagoa,PM,11.441441441,0.18018018018,88.3783783784,0,61,0.108108108,61
2165,Albertina,3101409,MG,2085,Prefeitura Municipal de Albertina,PM,4.324055666,0.99403578529,94.6819085487,0,112,0.596421471,111
2166,Além Paraíba,3101508,MG,33197,Companhia de Saneamento de Minas Gerais,COPASA,14.17033087,0.12785729878,85.7018118315,0,1792,0.076714379,1791
2167,Alfenas,3101607,MG,72780,Companhia de Saneamento de Minas Gerais,COPASA,4.279025095,0.81097490459,0,94.91,3930,76.607704061,919
2168,Alfredo Vasconcelos,3101631,MG,4306,Prefeitura Municipal de Alfredo Vasconcelos,PM,9.749441826,0.6698089804,89.5807491937,0,232,0.401885388,231
2169,Almenara,3101706,MG,33366,Companhia de Saneamento de Minas Gerais,COPASA,7.493937008,0.29606299213,0,92.21,1801,77.154052193,411
2170,Alpercata,3101805,MG,5869,Prefeitura Municipal de Alpercata,PM,9.876325088,2.54416961131,87.5795053004,0,316,1.526501767,312
2171,Alpinópolis,3101904,MG,15722,Prefeitura Municipal de Alpinópolis,PM,0.847231488,0.22681787859,98.9259506338,0,848,0.136090727,847
2172,Alterosa,3102001,MG,10431,Prefeitura Municipal de Alterosa,PM,1.439712058,0.5698860228,29.3383263347,68.6520755849,563,44.965780744,309
2173,Alto Caparaó,3102050,MG,4194,Prefeitura Municipal de Alto Caparaó,PM,21.215943491,0.42885973764,78.3551967709,0,226,0.257315843,225
2174,Alto Rio Doce,3102100,MG,5054,Prefeitura Municipal de Alto Rio Doce,PM,18.264299803,1.89349112426,79.842209073,0,272,1.136094675,269
2175,Alvarenga,3102209,MG,2096,Prefeitura Municipal de Alvarenga,PM,10.476639925,0.1415762152,89.3817838603,0,113,0.084945729,113
2176,Alvinópolis,3102308,MG,11718,Prefeitura Municipal de Alvinópolis,PM,8.912796291,0.11370593895,90.9734977696,0,632,0.068223563,632
2177,Alvorada de Minas,3102407,MG,1495,Prefeitura Municipal de Alvorada de Minas,PM,33.655172414,2.55172413793,63.7931034483,0,80,1.531034483,79
2178,Amparo do Serra,3102506,MG,2626,Prefeitura Municipal de Amparo do Serra,PM,13.890991673,0.0757002271,86.0333080999,0,141,0.045420136,141
2179,Andradas,3102605,MG,29640,Prefeitura Municipal de Andradas,PM,1.098979519,1.09897951902,97.802040962,0,1600,0.659387711,1590
2180,Cachoeira de Pajeú,3102704,MG,4647,Prefeitura Municipal de Cachoeira de Pajeú,PM,51.625196144,0.76216095046,47.6126429052,0,250,0.45729657,249
2181,Andrelândia,3102803,MG,10079,Prefeitura Municipal de Andrelândia,PM,3.109072375,0.41794087666,96.4729867482,0,544,0.250764526,542
2182,Angelândia,3102852,MG,4222,Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A,COPANOR,18.483647175,0.86719524282,80.6491575818,0,227,0.520317146,226
2183,Antônio Carlos,3102902,MG,8103,Prefeitura Municipal de Antônio Carlos,PM,13.174035267,1.25223613596,85.573728597,0,437,0.751341682,434
2184,Antônio Dias,3103009,MG,4757,Prefeitura Municipal de Antônio Dias,PM,8.711472603,4.08818493151,87.2003424658,0,256,2.452910959,250
2185,Antônio Prado de Minas,3103108,MG,1016,Prefeitura Municipal de Antônio Prado de Minas,PM,3.389830508,1.09670987039,95.5134596211,0,54,0.658025922,54
2186,Araçaí,3103207,MG,1856,Prefeitura Municipal de Araçaí,PM,32.753785754,0.78519349411,66.4610207515,0,100,0.471116096,99
2187,Aracitaba,3103306,MG,1685,Prefeitura Municipal de Aracitaba,PM,20.536258379,0.06093845216,79.4028031688,0,90,0.036563071,90
2188,Araçuaí,3103405,MG,24187,Companhia de Saneamento de Minas Gerais,COPASA,36.782570941,7.1474290591,6.0628491,50.0071509,1306,32.05742833,887
2189,Araguari,3103504,MG,107412,SAE - Superintendência de Água e Esgoto,SAE,0,6,89.3,4.7,5800,6.843,5403
2190,Arantina,3103603,MG,2694,Prefeitura Municipal de Arantina,PM,12.039498671,0,87.9605013293,0,145,0,145
2191,Araponga,3103702,MG,3154,Prefeitura Municipal de Araponga,PM,25.846760934,0.19730351858,0,73.9559355475,170,65.939164748,58
2192,Araporã,3103751,MG,6266,Prefeitura Municipal de Araporã,PM,1.135978298,0.06781959986,77.3179077653,21.4782943371,338,0.04069176,338
2193,Arapuá,3103801,MG,2156,Prefeitura Municipal de Arapuá,PM,2.442528736,0.23946360153,97.3180076628,0,116,0.143678161,116
2194,Araújos,3103900,MG,7360,Concessionária de Saneamento Básico Ltda (PLANEX ENGENHARIA LTDA/GLOBAL ENGENHARIA),SANARJ (PLANEX/GLOBAL),0,0,0,100,397,77,91
2195,Araxá,3104007,MG,98504,Companhia de Saneamento de Minas Gerais,COPASA,2.621037233,0.82896276711,0,96.55,5319,70.455664187,1571
2196,Arceburgo,3104106,MG,8727,Companhia de Saneamento de Minas Gerais,COPASA,0.623548111,0.29343440518,99.0830174838,0,471,0.176060643,470
2197,Arcos,3104205,MG,35848,Prefeitura Municipal de Arcos,PM,0,0,0,100,1935,80,387
2198,Areado,3104304,MG,12173,Prefeitura Municipal de Areado,PM,0.64208243,0.45119305857,98.9067245119,0,657,0.270715835,655
2199,Argirita,3104403,MG,2209,Prefeitura Municipal de Argirita,PM,0.77,0,0,99.23,119,69.461,36
2200,Aricanduva,3104452,MG,1790,Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A,COPANOR,16.873156342,1.00294985251,82.1238938053,0,96,0.601769912,96
2201,Arinos,3104502,MG,11176,Prefeitura Municipal de Arinos,PM,65.395245992,5.08568269762,29.5190713101,0,603,3.051409619,585
2202,Astolfo Dutra,3104601,MG,12509,Prefeitura Municipal de Astolfo Dutra,PM,57.212590473,0.08416091567,42.7032486113,0,675,0.050496549,675
2203,Ataléia,3104700,MG,7144,Companhia de Saneamento de Minas Gerais,COPASA,23.197666343,3.2921239061,73.5102097514,0,385,1.975274344,378
2204,Augusto de Lima,3104809,MG,2984,Prefeitura Municipal de Augusto de Lima,PM,71.716826265,20.5882352941,7.69493844049,0,161,12.352941177,141
2205,Baependi,3104908,MG,13781,Prefeitura Municipal de Baependi,PM,3.230920208,0.18872197479,96.5803578169,0,744,0.113233185,743
2206,Baldim,3105004,MG,5182,Prefeitura Municipal de Baldim,PM,15.176633116,2.19064535228,82.6327215315,0,279,1.314387211,276
2207,Bambuí,3105103,MG,20116,Prefeitura Municipal de Bambuí,PM,1.759379043,1.82664941785,96.4139715395,0,1086,1.095989651,1074
2208,Bandeira,3105202,MG,2411,Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A,COPANOR,9.970551115,0,90.0294488851,0,130,0,130
2209,Bandeira do Sul,3105301,MG,5112,SAELP - Serviço de Água e Esgoto e Limpeza Pública,SAELP,5.9137577,0.88295687885,93.2032854209,0,276,0.529774127,274
2210,Barão de Cocais,3105400,MG,27653,Prefeitura Municipal de Barão de Cocais,PM,10.653067556,0.82602962848,88.5209028155,0,1493,0.495617777,1485
2211,Barão de Monte Alto,3105509,MG,4153,Prefeitura Municipal de Barão de Monte Alto,PM,5.562302648,1.04444984212,93.3932475103,0,224,0.626669905,222
2212,Barbacena,3105608,MG,121696,Companhia de Saneamento de Minas Gerais,COPASA,9.234236467,0.94576353316,71.2657905868,18.5542094132,6571,12.304131151,5763
2213,Barra Longa,3105707,MG,2256,Prefeitura Municipal de Barra Longa,PM,5.23130134,0.25940337224,94.5092952875,0,121,0.155642023,121
2214,Barroso,3105905,MG,19836,Prefeitura Municipal de Barroso,PM,9.278676432,0.33721481638,83.3703019126,7.01380683914,1071,5.88351243,1008
2215,Bela Vista de Minas,3106002,MG,9695,Prefeitura Municipal de Bela Vista de Minas,PM,9.042439753,0.13862230753,90.8189379399,0,523,0.083173385,523
2216,Belmiro Braga,3106101,MG,1130,Prefeitura Municipal de Belmiro Braga,PM,37.488626024,0,62.5113739763,0,61,0,61
2217,Belo Horizonte,3106200,MG,2479165,Companhia de Saneamento de Minas Gerais,COPASA,4.231696747,0.52830325314,5.2991536,89.9408464,133874,74.65473788,33930
2218,Belo Oriente,3106309,MG,21052,Prefeitura Municipal de Belo Oriente,PM,11.284422315,2.91637028757,85.7992073976,0,1136,1.749822173,1116
2219,Belo Vale,3106408,MG,3406,Prefeitura Municipal de Belo Vale,PM,13.171471927,2.79210925645,84.0364188164,0,183,1.675265554,180
2220,Berilo,3106507,MG,3954,Companhia de Saneamento de Minas Gerais,COPASA,22.402263375,4.37242798354,16.9663040123,56.2590046296,213,43.129940123,121
2221,Bertópolis,3106606,MG,2822,Prefeitura Municipal de Bertópolis,PM,45.441230319,2.48993042841,52.068839253,0,152,1.493958257,150
2222,Berizal,3106655,MG,2614,Prefeitura Municipal de Berizal,PM,71.428571429,1.5291750503,27.0422535211,0,141,0.91750503,139
2223,Betim,3106705,MG,403509,Companhia de Saneamento de Minas Gerais,COPASA,23.055318372,1.64468162768,0,75.3,21789,71.03884728,6310
2224,Bias Fortes,3106804,MG,1488,Prefeitura Municipal de Bias Fortes,PM,38.492328219,0.06671114076,61.4409606404,0,80,0.040026684,80
2225,Bicas,3106903,MG,13541,Prefeitura Municipal de Bicas,PM,1.489542332,0.2469707494,98.2634869183,0,731,0.14818245,730
2226,Biquinhas,3107000,MG,1660,Prefeitura Municipal de Biquinhas,PM,97.681513118,0.85417937767,1.46430750458,0,89,0.512507627,89
2227,Boa Esperança,3107109,MG,33446,SAAE - Serviço Autônomo de Água e Esgoto de Boa Esperança,SAAE,0.269982293,0.73001770681,0,99,1806,80.628010624,349
2228,Bocaina de Minas,3107208,MG,2471,Prefeitura Municipal de Bocaina de Minas,PM,32.178631052,8.26377295492,59.5575959933,0,133,4.958263773,126
2229,Bocaiúva,3107307,MG,38420,SAAE - Serviço Autônomo de Água e Esgoto,SAAE,9.606557377,2.84972677596,87.543715847,0,2074,1.709836066,2039
2230,Bom Despacho,3107406,MG,45530,Companhia de Saneamento de Minas Gerais,COPASA,3.842931825,0.91706817494,38.467436,56.772564,2458,44.832840825,1356
2231,Bom Jardim de Minas,3107505,MG,5715,Prefeitura Municipal de Bom Jardim de Minas,PM,9.433285509,0.75322812052,89.8134863702,0,308,0.451936872,307
2232,Bom Jesus da Penha,3107604,MG,2973,Prefeitura Municipal de Bom Jesus da Penha,PM,3.646017699,0.07079646018,96.2831858407,0,160,0.042477876,160
2233,Bom Jesus do Amparo,3107703,MG,2665,Prefeitura Municipal de Bom Jesus do Amparo,PM,1.629570747,1.23211446741,97.1383147854,0,143,0.73926868,142
2234,Capetinga,3112406,MG,6030,Companhia de Saneamento de Minas Gerais,COPASA,0.506842372,2.55110660585,2.39446866025,94.5475823619,325,71.495874911,92
2235,Capim Branco,3112505,MG,8546,Companhia de Saneamento de Minas Gerais,COPASA,85.609406675,7.28059332509,2.6387343,4.4712657,461,8.216774383,423
2236,Capinópolis,3112604,MG,14930,Prefeitura Municipal de Capinópolis,PM,2.258425395,0.39854565795,97.343028947,0,806,0.239127395,804
2237,Capitão Andrade,3112653,MG,3788,Prefeitura Municipal de Capitão Andrade,PM,5.933389309,0.53176602295,93.5348446683,0,204,0.319059614,203
2238,Capitão Enéas,3112703,MG,12067,Companhia de Saneamento de Minas Gerais,COPASA,0,67.2,0,32.8,651,66.6584,217
2239,Capitólio,3112802,MG,6782,Prefeitura Municipal de Capitólio,PM,3.091356506,5.04460166103,91.8640418333,0,366,3.026760997,355
2240,Caputira,3112901,MG,3912,Prefeitura Municipal de Caputira,PM,12.543000794,0.2910822969,87.1659169092,0,211,0.174649378,210
2241,Caraí,3113008,MG,7512,Prefeitura Municipal de Caraí,PM,16.061743847,1.15422055347,82.7840356001,0,405,0.692532332,402
2242,Caranaíba,3113107,MG,1195,Prefeitura Municipal de Caranaíba,PM,5.017006803,0.42517006803,94.5578231293,0,64,0.255102041,64
2243,Carandaí,3113206,MG,19178,Prefeitura Municipal de Carandaí,PM,16.901950014,0.43943971436,82.6586102719,0,1035,0.263663829,1032
2244,Carangola,3113305,MG,26916,SEMAE - Serviço Municipal de Saneamento Básico e Infraestrutura,SEMASA,24.635442649,0.36455735063,62.25,12.75,1453,8.50623441,1329
2245,Caratinga,3113404,MG,74061,Companhia de Saneamento de Minas Gerais,COPASA,16.736668842,0.47251468627,82.7908164713,0,3999,0.283508812,3987
2246,Carbonita,3113503,MG,6973,Companhia de Saneamento de Minas Gerais,COPASA,28.512463639,0.69753636094,0,70.79,376,55.552829198,167
2247,Careaçu,3113602,MG,4930,Prefeitura Municipal de Careaçu,PM,1.765206295,0.95703955764,97.2777541472,0,266,0.574223735,264
2248,Carlos Chagas,3113701,MG,13058,Companhia de Saneamento de Minas Gerais,COPASA,15.500064795,0.80993520518,0,83.69,705,78.535255123,151
2249,Carmésia,3113800,MG,1376,Prefeitura Municipal de Carmésia,PM,4.195270786,1.29672006102,0,94.5080091533,74,0.778032037,73
2250,Carmo da Cachoeira,3113909,MG,9279,Companhia de Saneamento de Minas Gerais,COPASA,0.635734999,0.11153245595,99.2527325452,0,501,0.066919474,500
2251,Carmo da Mata,3114006,MG,8969,SAAE - Serviço Autônomo de Água e Esgoto,SAAE,2.833914053,0.11614401858,97.049941928,0,484,0.069686411,483
2252,Carmo de Minas,3114105,MG,10708,Serviço Autônomo de Água e Esgoto de Carmo de Minas,SAAE,9.17656296,1.1384826774,89.6849543625,0,578,0.683089606,574
2253,Carmo do Cajuru,3114204,MG,18451,Serviço Autárquico de Água e Esgoto,SAAE,5.899653979,4.90196078431,89.1983852364,0,996,2.941176471,967
